customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,AGE,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3938,Dulcy,Wormleighton,F,25,06-08-1973,47,Account Executive,Financial Services,High Net Worth,N,Yes,9
3940,Anna,Warmington,F,9,18-11-1977,43,Sales Representative,Retail,Mass Customer,N,No,9
3941,Cinnamon,Batram,F,27,03-05-1978,42,Technical Writer,Manufacturing,Mass Customer,N,Yes,11
3942,Barbie,Gergler,F,82,02-04-1965,55,Administrative Officer,Manufacturing,Mass Customer,N,No,12
3943,Adler,Dredge,M,19,30-12-1997,22,VP Accounting,Financial Services,Affluent Customer,N,No,2
3944,Urbain,Sinnock,M,28,04-05-1973,47,Engineer III,IT,Affluent Customer,N,No,3
3948,Roberto,Beinke,M,44,22-06-1986,34,Occupational Therapist,Health,Mass Customer,N,No,13
3949,Costa,Sleightholm,M,24,19-12-2001,18,Web Designer IV,Manufacturing,High Net Worth,N,Yes,1
3950,Alic,Juniper,M,72,07-09-1968,52,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,12
3953,Allyson,Simak,F,79,18-06-1999,21,Help Desk Operator,Health,Affluent Customer,N,Yes,2
3954,Archaimbaud,McAteer,M,63,03-02-2000,20,Human Resources Assistant III,Financial Services,High Net Worth,N,No,2
3955,Dido,Austick,F,87,05-08-1970,50,Geologist II,Argiculture,Mass Customer,N,Yes,7
3956,Hector,Poundsford,M,54,17-01-1957,63,Administrative Assistant III,Retail,Mass Customer,N,Yes,12
3958,Pincus,Woodard,M,8,27-04-1970,50,Actuary,Financial Services,Affluent Customer,N,Yes,16
3961,Gertie,Caser,F,11,05-07-1992,28,Recruiter,Health,High Net Worth,N,Yes,5
3962,Benoit,,M,17,06-10-1977,43,Project Manager,Argiculture,High Net Worth,N,Yes,14
3964,Aubrey,Souten,F,28,21-07-1956,64,Sales Associate,Manufacturing,High Net Worth,N,No,5
3965,Susannah,Dumphy,F,39,24-07-1984,36,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,13
3967,Lillis,Dobrowolski,F,90,18-04-1978,42,Senior Editor,Manufacturing,Affluent Customer,N,No,7
3969,Randee,Penchen,F,93,16-07-1977,43,Accountant II,Manufacturing,Affluent Customer,N,Yes,10
3970,Modesty,Storks,F,73,27-11-1969,51,Sales Representative,Retail,High Net Worth,N,Yes,12
3971,Analise,Asbrey,F,2,14-01-1979,41,Desktop Support Technician,Financial Services,High Net Worth,N,No,16
3973,Carolan,Jorez,F,24,13-07-1963,57,Editor,Manufacturing,High Net Worth,N,No,17
3975,Dianemarie,Kidgell,F,2,11-08-1971,49,Administrative Assistant I,Entertainment,Affluent Customer,N,No,18
3977,Katrinka,Van der Beken,F,31,21-08-1965,55,Biostatistician II,Manufacturing,Mass Customer,N,Yes,16
3978,Kathlin,Robker,F,4,02-03-1972,48,Developer II,Financial Services,Mass Customer,N,No,5
3980,Nils,McGebenay,M,41,16-01-1964,56,Web Designer I,Manufacturing,Mass Customer,N,No,12
3981,Konstance,Draye,F,34,10-09-1994,26,Quality Control Specialist,Health,Mass Customer,N,No,1
3982,Maurita,O'Kinedy,F,89,02-06-1962,58,General Manager,Manufacturing,Mass Customer,N,Yes,12
3984,Thadeus,Buxsey,M,74,16-02-1960,60,Librarian,Entertainment,Affluent Customer,N,No,10
3985,Caryn,Padbury,F,44,21-06-1998,22,Web Developer IV,Property,Mass Customer,N,No,4
3986,Oralle,Petrello,F,1,01-12-1976,44,Social Worker,Health,Mass Customer,N,No,21
3988,Ammamaria,Ashburne,F,97,14-07-1994,26,Automation Specialist IV,Health,Mass Customer,N,Yes,1
3989,Nicolas,Burdass,M,75,23-06-1999,21,Environmental Specialist,Argiculture,Affluent Customer,N,Yes,1
3990,Reynard,Hagger,M,99,05-03-1998,22,Desktop Support Technician,Health,High Net Worth,N,No,1
3991,Rolph,Sweetnam,M,61,06-08-1985,35,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,13
3992,Germain,Tireman,M,99,02-04-1980,40,Database Administrator IV,Manufacturing,Affluent Customer,N,Yes,18
3993,Andi,Dumelow,F,6,05-12-1974,46,Librarian,Entertainment,Mass Customer,N,No,10
3994,Stephie,Byars,F,5,07-04-1989,31,Structural Analysis Engineer,Manufacturing,Affluent Customer,N,No,12
3995,Rusty,Iapico,M,93,12-12-1975,44,Staff Scientist,Manufacturing,Mass Customer,N,Yes,14
3996,Rosalia,Halgarth,F,8,09-08-1975,45,VP Product Management,Health,Mass Customer,N,No,19
3997,Blanch,Nisuis,F,87,13-07-2001,19,Statistician II,Manufacturing,High Net Worth,N,Yes,1
2865,Lila,Eyeington,F,11,14-12-1997,22,Electrical Engineer,Manufacturing,High Net Worth,N,No,3
2868,Corina,Thurlbeck,F,20,21-05-1972,48,Technical Writer,Retail,High Net Worth,N,No,10
2871,Hubie,Keld,M,49,20-03-1978,42,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,15
2872,Tabbi,Tyght,F,52,17-02-1974,46,Assistant Professor,Health,Affluent Customer,N,Yes,17
2873,Elvina,Saiger,F,59,25-06-1981,39,Cost Accountant,Financial Services,Mass Customer,N,No,13
2874,Delores,Ashcroft,F,97,28-12-1977,42,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,18
2875,Keven,Leahair,M,71,23-10-1998,22,Financial Analyst,Financial Services,High Net Worth,N,No,2
2876,Swen,McGarahan,M,68,29-01-1981,39,General Manager,Retail,High Net Worth,N,No,10
2877,Vaughan,Frank,M,59,01-11-1967,53,Senior Sales Associate,Property,Affluent Customer,N,Yes,18
2878,Sauveur,Skeel,M,73,31-10-1985,35,Analog Circuit Design manager,Property,Mass Customer,N,Yes,9
2879,Tatum,Askem,F,62,09-04-1974,46,Executive Secretary,Argiculture,Mass Customer,N,Yes,5
2880,Ingra,Kelby,M,43,15-11-1967,53,Legal Assistant,Health,Mass Customer,N,No,7
2881,Ezra,Steffan,M,71,27-09-1962,58,Associate Professor,Health,Affluent Customer,N,Yes,11
2882,Claudia,Doog,F,62,26-04-1986,34,Chief Design Engineer,Manufacturing,Mass Customer,N,No,9
2883,Ulick,Bruty,M,84,19-05-1995,25,Paralegal,Financial Services,Mass Customer,N,Yes,2
2885,Minnie,Rolley,F,70,03-07-1969,51,Compensation Analyst,Financial Services,Mass Customer,N,Yes,4
2887,Gardiner,Spehr,M,42,24-02-1974,46,Speech Pathologist,Financial Services,High Net Worth,N,Yes,18
2888,Hamel,Crosser,M,37,23-05-1962,58,Project Manager,IT,High Net Worth,N,Yes,16
2891,Renae,Ughetti,F,5,22-02-1987,33,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,12
2892,Paulie,Wolffers,M,59,09-05-1965,55,Junior Executive,Manufacturing,Affluent Customer,N,Yes,7
2894,Gilburt,,M,91,19-04-1977,43,Geologist III,Financial Services,Mass Customer,N,Yes,22
2895,Lind,Mc Ilory,F,85,15-03-1967,53,Librarian,Entertainment,Mass Customer,N,Yes,5
2896,Chryste,Deaville,F,5,25-03-1970,50,Financial Advisor,Financial Services,Mass Customer,N,Yes,12
2897,Kimbra,Gerraty,F,94,14-04-1962,58,Assistant Professor,Manufacturing,Affluent Customer,N,No,5
2899,Leora,Sanderson,F,13,21-03-1990,30,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,4
2900,Cyrille,Figliovanni,M,29,30-05-1986,34,Occupational Therapist,Health,Mass Customer,N,Yes,18
2902,Stacia,Gritsaev,F,57,31-12-1974,45,Human Resources Manager,Financial Services,Mass Customer,N,Yes,7
2903,Avery,Adamov,M,47,20-09-1977,43,Operator,Manufacturing,Affluent Customer,N,Yes,9
2904,Freddi,Arrington,F,26,30-06-1977,43,Software Test Engineer III,Manufacturing,High Net Worth,N,Yes,11
2906,Ivory,MacKnocker,F,93,02-07-1992,28,GIS Technical Architect,Retail,Mass Customer,N,Yes,4
2907,Erik,,M,89,15-01-1977,43,Senior Financial Analyst,Financial Services,High Net Worth,N,No,8
2908,Tiffy,Feenan,F,42,21-09-1955,65,Social Worker,Health,Affluent Customer,N,Yes,11
2909,Jayme,Rowthorn,F,31,05-09-1979,41,Associate Professor,Entertainment,High Net Worth,N,No,6
2910,Drucill,Petrus,F,15,17-12-1962,57,Registered Nurse,Health,Mass Customer,N,Yes,12
2911,Janenna,Knowlman,F,55,26-04-1968,52,Assistant Media Planner,Entertainment,Mass Customer,N,No,11
2913,Padraic,Bonnar,M,44,11-07-1955,65,VP Quality Control,IT,Affluent Customer,N,Yes,14
2914,Jessamine,Brazear,F,76,06-11-1982,38,Health Coach IV,Health,Affluent Customer,N,Yes,11
2915,Enrichetta,Broadberry,F,32,02-06-1975,45,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,No,17
2916,Lauren,Adolfson,M,23,03-08-1969,51,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9
2919,Rustin,,M,47,31-10-1964,56,Safety Technician I,Financial Services,High Net Worth,N,Yes,8
2922,Wallache,Tatlow,M,34,10-12-1981,38,Sales Associate,Manufacturing,Affluent Customer,N,Yes,10
2924,Fina,McLaughlin,F,79,26-01-1988,32,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,6
2925,Henderson,Sloey,M,36,02-05-1978,42,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,19
2926,Jonie,Bickerstasse,F,27,20-03-1963,57,Research Nurse,Health,High Net Worth,N,No,12
2927,Yard,Spellman,M,49,08-09-1960,60,VP Sales,Manufacturing,Affluent Customer,N,Yes,14
2929,Winny,Cakes,M,97,28-07-1999,21,Nurse,Retail,Mass Customer,N,No,2
2930,Goddard,Benthall,M,46,25-07-1997,23,Assistant Media Planner,Entertainment,Mass Customer,N,No,3
2931,Efren,Twiddell,M,61,27-01-1979,41,Executive Secretary,IT,Mass Customer,N,Yes,6
2932,Bradly,Deboick,M,4,18-04-1985,35,Account Representative I,IT,Mass Customer,N,No,17
2933,Ralf,Presidey,M,61,19-04-1986,34,Administrative Officer,Retail,Affluent Customer,N,Yes,6
2934,Candida,Hickenbottom,F,26,08-04-1986,34,Media Manager III,Telecommunications,Mass Customer,N,Yes,9
2936,Pavia,Gethen,F,23,20-05-1984,36,Project Manager,Financial Services,Mass Customer,N,Yes,11
2937,Belia,Mitchener,F,47,29-07-1974,46,Computer Systems Analyst I,Financial Services,Mass Customer,N,No,15
2938,Richardo,Cocher,M,79,21-02-2000,20,Assistant Manager,Argiculture,Affluent Customer,N,No,2
2944,Kimball,Scutter,M,45,05-06-1977,43,Environmental Specialist,Manufacturing,Affluent Customer,N,No,7
2948,Yank,Scarlett,M,23,17-01-1997,23,Internal Auditor,Manufacturing,Mass Customer,N,Yes,2
2950,Kristos,Anthony,M,19,11-01-1955,65,Software Engineer I,Financial Services,Mass Customer,N,Yes,10
2951,Duffy,Godbehere,M,13,25-09-1977,43,Community Outreach Specialist,Financial Services,High Net Worth,N,No,12
2952,Cristy,McQuirter,F,28,25-04-1975,45,Senior Developer,Manufacturing,High Net Worth,N,Yes,16
2953,Hector,Carwithan,M,45,26-10-1972,48,Recruiting Manager,Health,High Net Worth,N,Yes,8
2954,Albertine,Fibbitts,F,23,24-03-1974,46,Pharmacist,Health,Mass Customer,N,No,16
2955,Stuart,Dutnell,M,74,19-03-1990,30,Community Outreach Specialist,Financial Services,High Net Worth,N,No,13
2956,Thedric,Bolding,M,17,16-12-1959,60,Quality Control Specialist,Telecommunications,Mass Customer,N,Yes,19
2957,Hurlee,Helleckas,M,66,21-11-1969,51,Social Worker,Health,Affluent Customer,N,No,11
2958,Regan,Botly,M,10,23-11-1975,45,Health Coach II,Manufacturing,Affluent Customer,N,Yes,14
2959,Max,Gonthier,F,1,23-11-1953,67,Registered Nurse,Health,Mass Customer,N,Yes,11
2960,Hollie,MacEllen,F,6,16-07-1976,44,Design Engineer,Property,Mass Customer,N,Yes,16
2961,Merv,Barradell,M,56,22-03-1975,45,Assistant Manager,Health,Mass Customer,N,Yes,12
2962,Shari,MacCallester,F,26,12-07-1971,49,Information Systems Manager,Property,Mass Customer,N,No,15
2964,Geneva,McCrystal,F,36,07-01-1974,46,Product Engineer,Telecommunications,Mass Customer,N,Yes,14
2966,Fredi,Aldhous,F,81,22-05-1969,51,Dental Hygienist,Health,Mass Customer,N,Yes,5
2967,Dud,Coom,M,60,14-09-1979,41,Social Worker,Health,Affluent Customer,N,Yes,20
2968,Lek,Viel,M,38,25-11-1977,43,Human Resources Assistant III,Retail,High Net Worth,N,No,16
2970,Cassi,Noades,F,64,08-12-1992,27,Software Consultant,Financial Services,Mass Customer,N,No,5
2971,Esther,Caught,F,5,16-01-1968,52,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,8
2973,Torr,Mintram,M,34,12-05-1972,48,Senior Developer,Health,High Net Worth,N,No,5
2974,Hyacinthia,Settle,F,1,28-09-1975,45,Engineer IV,Financial Services,High Net Worth,N,No,15
2975,Deva,Carnow,F,67,09-03-1981,39,Senior Cost Accountant,Financial Services,Mass Customer,N,No,14
2976,Lindsay,Beausang,M,16,07-08-1964,56,Tax Accountant,Health,Mass Customer,N,Yes,8
2978,Erasmus,Winckworth,M,96,07-05-1974,46,Programmer IV,Manufacturing,Affluent Customer,N,No,10
2979,Louella,Mandifield,F,39,25-07-1976,44,Tax Accountant,Retail,Mass Customer,N,No,18
2980,Di,Plaid,F,27,22-12-1979,40,Chemical Engineer,Manufacturing,Mass Customer,N,No,4
2981,Benny,Jadczak,M,26,30-03-1980,40,Sales Representative,Retail,High Net Worth,N,Yes,21
2982,Celisse,McCloughen,F,30,08-08-1982,38,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,11
2983,Hilario,Magrane,M,2,26-01-1985,35,Human Resources Manager,Retail,Mass Customer,N,Yes,17
2984,Frances,Mishaw,F,48,23-05-1959,61,Payment Adjustment Coordinator,Manufacturing,Mass Customer,N,Yes,13
2985,Kerby,Nesfield,M,69,14-10-1986,34,Sales Representative,Retail,Affluent Customer,N,Yes,14
2989,Mort,,M,37,25-10-2000,20,Dental Hygienist,Health,High Net Worth,N,Yes,2
2990,Brice,Martinuzzi,M,65,16-03-1978,42,GIS Technical Architect,Argiculture,High Net Worth,N,No,8
2991,Fred,Catanheira,F,48,27-06-1964,56,Desktop Support Technician,Financial Services,Mass Customer,N,No,11
2992,Crystal,Assur,F,26,31-05-1974,46,Clinical Specialist,Health,Mass Customer,N,Yes,10
2993,Blinnie,Hazelden,F,85,07-03-1995,25,Graphic Designer,Financial Services,Affluent Customer,N,No,4
2994,Karlen,Iacovacci,F,26,30-08-1976,44,Accountant II,Manufacturing,Mass Customer,N,Yes,18
2996,Jerrylee,Shinfield,F,67,05-05-1967,53,Cost Accountant,Financial Services,Mass Customer,N,No,14
2997,Jo-ann,Carlile,F,57,17-05-1973,47,Computer Systems Analyst II,Health,Affluent Customer,N,No,10
2998,Quintana,Housley,F,34,19-12-2000,19,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,2
3000,Tann,McCard,M,28,15-05-1974,46,Compensation Analyst,Financial Services,Affluent Customer,N,No,22
3001,Gal,Waleran,M,48,22-07-1977,43,Engineer IV,Argiculture,Mass Customer,N,No,20
3002,Tracey,Verdun,M,62,06-12-1956,64,Paralegal,Financial Services,Mass Customer,N,Yes,16
3003,Brita,Tupie,F,72,02-05-1963,57,Web Developer I,Retail,Mass Customer,N,Yes,4
3004,Waylon,Hammant,M,82,20-02-1955,65,Research Assistant II,Health,Mass Customer,N,Yes,16
3005,Rafaellle,Tantrum,M,36,05-01-1969,51,Human Resources Manager,Property,Affluent Customer,N,Yes,8
3007,Tudor,Pepper,M,38,22-05-1973,47,Environmental Tech,Manufacturing,Mass Customer,N,No,16
3011,Robena,Barks,F,84,11-05-1994,26,Staff Scientist,Financial Services,High Net Worth,N,No,3
3013,Lorain,Eddisforth,F,94,28-07-1968,52,Office Assistant III,Property,High Net Worth,N,No,6
3015,Queenie,Flips,F,25,02-09-2000,20,Assistant Manager,Retail,Affluent Customer,N,No,1
3016,Forster,Bumford,M,25,11-08-1985,35,Analog Circuit Design manager,Financial Services,High Net Worth,N,No,11
3017,Jason,De Lorenzo,M,88,05-10-1955,65,Operator,Financial Services,Affluent Customer,N,No,7
3019,Alonso,Ceyssen,M,98,02-02-1986,34,Community Outreach Specialist,Manufacturing,Affluent Customer,N,Yes,14
3020,Witty,McArthur,M,13,24-12-1965,54,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,10
3023,Rikki,Bernet,F,37,09-12-1994,25,Accountant I,IT,High Net Worth,N,Yes,7
3025,Osgood,Stolting,M,27,23-04-1977,43,Compensation Analyst,Financial Services,Mass Customer,N,Yes,9
3026,Minda,Pendrid,F,11,21-11-1988,32,Account Representative III,Property,Mass Customer,N,Yes,5
3027,Augy,Rudall,M,83,30-10-1977,43,Research Nurse,Health,Mass Customer,N,Yes,5
3028,Leandra,Schubert,F,67,07-07-1956,64,General Manager,Manufacturing,High Net Worth,N,No,20
3029,Timmie,Gori,M,85,17-07-1978,42,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,13
3030,Flor,Agnew,F,68,21-05-1998,22,Technical Writer,Manufacturing,Affluent Customer,N,No,3
3031,Diego,Bertelmot,M,95,02-02-1996,24,Staff Scientist,Health,Mass Customer,N,Yes,5
3032,Renado,Wonfor,M,53,02-08-1992,28,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5
3033,Danielle,Kener,F,60,17-03-1979,41,Administrative Officer,Financial Services,High Net Worth,N,No,12
3034,Mara,Tofanini,F,54,09-09-1956,64,Web Designer IV,Manufacturing,Mass Customer,N,Yes,18
3035,Sigfrid,Caldecot,M,98,15-04-1980,40,Associate Professor,Health,High Net Worth,N,No,13
3036,Windy,Orehead,F,24,17-04-1977,43,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,11
3037,Leanora,Isles,F,30,27-10-1971,49,Legal Assistant,Financial Services,High Net Worth,N,Yes,18
3040,Kameko,Kinrade,F,87,28-11-1966,54,General Manager,Retail,Mass Customer,N,No,5
3041,Sherrie,Kingaby,F,20,12-03-1974,46,Physical Therapy Assistant,Retail,Mass Customer,N,Yes,11
3042,Barris,Trayton,M,76,17-03-1971,49,Engineer II,Property,High Net Worth,N,Yes,15
3044,Russell,Brittoner,M,59,11-04-1990,30,Occupational Therapist,Health,Affluent Customer,N,Yes,19
3045,Renato,Mungham,M,52,02-10-1996,24,Cost Accountant,Financial Services,Affluent Customer,N,Yes,2
3046,Shela,Ridgers,F,53,07-06-1964,56,Programmer Analyst III,Manufacturing,Affluent Customer,N,No,18
3047,Eddy,Cossans,M,20,14-01-1962,58,Speech Pathologist,Retail,Mass Customer,N,Yes,19
3048,Kenon,Messruther,M,38,27-05-1969,51,Legal Assistant,Manufacturing,Mass Customer,N,No,16
3053,Susie,,F,67,12-09-1984,36,Account Coordinator,Retail,High Net Worth,N,No,17
3054,Marieann,Wickey,F,94,14-07-1965,55,Operator,Manufacturing,Affluent Customer,N,No,16
3056,Catlin,Storm,F,43,27-05-1968,52,Health Coach II,Entertainment,Mass Customer,N,No,18
3058,Hamnet,Kibblewhite,M,67,10-10-1986,34,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,16
3060,Milton,Gorini,M,28,14-09-1982,38,VP Accounting,Financial Services,Mass Customer,N,Yes,6
3061,Evie,Bendtsen,F,51,18-03-1991,29,Office Assistant IV,Manufacturing,Affluent Customer,N,Yes,3
3062,Lesley,Ruskin,M,78,09-11-1962,58,Civil Engineer,Manufacturing,Mass Customer,N,No,13
3063,Andrea,Wildber,M,74,04-11-1999,21,VP Sales,Financial Services,Affluent Customer,N,No,2
3064,Zach,Billison,M,96,14-06-1995,25,Product Engineer,Financial Services,Affluent Customer,N,Yes,4
3065,Winna,Brusle,F,88,05-01-1978,42,Recruiter,Financial Services,High Net Worth,N,Yes,13
3066,Renell,Bellocht,F,29,14-01-1995,25,Paralegal,Financial Services,Affluent Customer,N,Yes,2
3067,Veronique,Wash,F,8,13-01-1991,29,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,9
3068,Gill,Branney,F,88,07-12-1990,29,Automation Specialist I,Manufacturing,Affluent Customer,N,No,1
3069,Phylis,Traves,F,59,12-08-1988,32,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,12
3070,Malissia,Minthorpe,F,74,27-07-1998,22,Account Executive,Health,Affluent Customer,N,Yes,1
3071,Shirlee,Murdoch,F,59,25-12-1989,30,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,12
3072,Roma,Prettjohn,M,87,12-04-1979,41,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,10
3073,Hernando,Farnham,M,16,12-04-1967,53,Nurse,Telecommunications,Affluent Customer,N,No,17
3074,Tracie,Grishaev,M,31,18-02-1969,51,VP Quality Control,Health,Mass Customer,N,Yes,12
3076,Merna,Eyers,F,9,01-10-1991,29,Professor,Health,Mass Customer,N,Yes,4
3077,Emelen,Gillopp,M,19,11-08-2000,20,Information Systems Manager,Manufacturing,Affluent Customer,N,No,2
3078,Mariel,Blacksell,F,54,16-08-1982,38,Safety Technician III,Retail,Mass Customer,N,No,7
3079,Yorker,McKevany,M,34,18-11-1959,61,Legal Assistant,Retail,Mass Customer,N,Yes,20
3080,Christoforo,Santus,M,87,06-10-1958,62,Graphic Designer,Financial Services,High Net Worth,N,No,10
3084,Birgit,Dowers,F,57,16-07-1959,61,Staff Scientist,Financial Services,Affluent Customer,N,Yes,16
3087,Gerry,Scatcher,M,64,02-04-1986,34,Social Worker,Health,Mass Customer,N,No,9
3089,Wood,Nathan,M,27,24-02-2000,20,Web Developer III,Manufacturing,Affluent Customer,N,Yes,2
3090,Zared,Pinchback,M,81,06-12-1964,56,Operator,Manufacturing,Mass Customer,N,No,8
3091,Guenevere,Treffry,F,88,13-08-1995,25,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,Yes,3
3093,Harwilll,Crimes,M,31,01-04-1992,28,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,6
3095,Joachim,,M,14,11-10-1998,22,Staff Accountant IV,Retail,High Net Worth,N,Yes,2
3096,Lulu,Cabane,F,32,28-06-1973,47,Associate Professor,Financial Services,Mass Customer,N,No,10
3097,Alessandro,Casley,M,2,09-05-1978,42,Actuary,Financial Services,Affluent Customer,N,Yes,19
3098,Tiff,Ovett,F,77,15-07-1980,40,Dental Hygienist,Health,Mass Customer,N,No,12
3101,Paxton,Lermit,M,68,27-08-1987,33,Geological Engineer,Manufacturing,High Net Worth,N,No,12
3102,Paquito,Maitland,M,37,04-06-1990,30,Assistant Manager,Property,Affluent Customer,N,No,2
3103,Shaylah,Hatchell,F,5,21-10-1953,67,Safety Technician II,Retail,Mass Customer,N,No,20
3104,Diahann,Blundan,F,19,30-11-1994,26,Business Systems Development Analyst,Property,Mass Customer,N,Yes,2
3105,Bryn,Rycraft,M,88,14-10-1965,55,Teacher,Health,Mass Customer,N,No,12
3108,Trip,Ahmed,M,94,01-10-1967,53,Accounting Assistant III,Entertainment,Mass Customer,N,No,10
3109,Jeralee,Domleo,F,75,23-06-1958,62,Automation Specialist II,Health,Mass Customer,N,Yes,10
3110,Fabien,Iacapucci,M,14,11-02-1994,26,Community Outreach Specialist,IT,Affluent Customer,N,Yes,8
3111,Maxwell,Blabber,M,42,11-03-1997,23,Associate Professor,Financial Services,Mass Customer,N,Yes,4
3112,Terri,Gornal,M,41,22-04-2001,19,Internal Auditor,Retail,High Net Worth,N,Yes,1
3113,Wenonah,Lethabridge,F,52,06-12-1969,51,Teacher,Property,Mass Customer,N,Yes,18
3114,Judah,Prime,M,48,05-09-1974,46,Teacher,IT,Mass Customer,N,Yes,18
3115,Rip,Spiers,M,40,26-02-1981,39,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8
3117,Nisse,Marriage,F,68,11-06-1995,25,Cost Accountant,Financial Services,Affluent Customer,N,Yes,6
3118,Cleveland,Coxon,M,54,22-01-1993,27,Occupational Therapist,Health,High Net Worth,N,No,9
3120,Lauree,O'Donnell,F,89,04-02-1979,41,Clinical Specialist,Health,Mass Customer,N,Yes,10
3121,Mahmoud,Batterbee,M,82,11-05-1959,61,Data Coordiator,Manufacturing,Mass Customer,N,No,19
3123,Tina,Riggulsford,F,71,17-08-1976,44,Dental Hygienist,Health,High Net Worth,N,No,20
3124,Anastasie,Le Grand,F,73,03-02-1981,39,Account Executive,Retail,High Net Worth,N,Yes,9
3125,Krystyna,Scarasbrick,F,2,21-08-1978,42,Social Worker,Health,High Net Worth,N,Yes,5
3126,Bondon,Deeley,M,7,16-10-1986,34,Statistician IV,Financial Services,High Net Worth,N,No,12
3127,Tucker,Lewsley,M,39,31-01-1971,49,Research Nurse,Health,Mass Customer,N,No,10
3128,Betteanne,Alldread,F,96,26-06-1965,55,Geological Engineer,Manufacturing,High Net Worth,N,Yes,16
3129,Leola,Mandrier,F,44,25-09-1955,65,Analog Circuit Design manager,Property,High Net Worth,N,Yes,11
3130,Krissy,Robard,F,53,25-01-1971,49,VP Product Management,Telecommunications,Mass Customer,N,No,17
3132,Nicko,Artois,M,33,15-04-1975,45,Sales Representative,Retail,Mass Customer,N,Yes,7
3133,Eda,MacCheyne,F,89,10-05-1999,21,Quality Control Specialist,Manufacturing,Mass Customer,N,No,2
3135,Titus,Worsall,M,83,14-01-1962,58,Staff Scientist,Financial Services,Mass Customer,N,No,16
3136,Leonardo,Brennon,M,60,25-08-1998,22,Marketing Manager,Retail,Mass Customer,N,Yes,3
3138,Wait,Pardey,M,34,19-02-1971,49,Paralegal,Financial Services,Mass Customer,N,Yes,6
3139,Pail,De Blasi,M,65,13-06-1973,47,Paralegal,Financial Services,High Net Worth,N,Yes,17
3140,Britt,Muddimer,F,2,11-06-1985,35,Legal Assistant,Manufacturing,High Net Worth,N,No,16
3141,Esmaria,Kiernan,F,92,04-11-1995,25,Associate Professor,Retail,Mass Customer,N,Yes,3
3142,Hubert,Kliner,M,98,04-08-1992,28,Electrical Engineer,Manufacturing,Mass Customer,N,No,6
3143,Corabelle,Streatfeild,F,0,24-10-1996,24,Chief Design Engineer,Manufacturing,Mass Customer,N,No,5
3144,Ringo,Everson,M,94,29-10-1978,42,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,8
3145,Gar,Barnewille,M,17,17-06-1978,42,Paralegal,Financial Services,High Net Worth,N,Yes,7
3146,Fredrika,Kleinmintz,F,79,28-01-1978,42,Project Manager,Property,Mass Customer,N,No,15
3150,Morissa,Wolfendell,F,66,07-10-1991,29,Sales Associate,Financial Services,Mass Customer,N,No,5
3152,Lettie,McGenis,F,6,07-06-1999,21,Teacher,Financial Services,High Net Worth,N,Yes,3
3153,Hannis,Jakubovits,F,87,30-12-1973,46,Compensation Analyst,Financial Services,High Net Worth,N,No,15
3154,Angil,Ellesmere,F,63,21-11-1957,63,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,19
3155,Tiphani,Fritz,F,88,25-12-1976,43,Office Assistant I,IT,Affluent Customer,N,Yes,21
3158,Korey,Lansbury,M,27,02-05-1970,50,VP Quality Control,Telecommunications,Mass Customer,N,Yes,12
3160,Eadmund,Braycotton,M,87,03-07-1978,42,Mechanical Systems Engineer,IT,Mass Customer,N,No,21
3162,Deanne,Delacour,F,76,24-02-1978,42,Media Manager IV,Argiculture,Mass Customer,N,Yes,15
3163,Irvine,Mc Mechan,M,38,01-06-1968,52,Environmental Specialist,Argiculture,Affluent Customer,N,No,19
3164,Hortensia,Rainger,F,53,14-01-1986,34,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,14
3165,Vyky,Coppen,F,56,18-05-1975,45,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,10
